Rank,Symbol,Ratio,Volume,Market Cap
435,NRG,0.004627632159912234,378879.93774215,81873391.11009543
346,USDX,0.004617197186113825,586347.0249733,126991982.65491734
250,PEAK,0.004301705717410713,1154193.33712812,268310622.09965706
74,XDC,0.004275707974500396,6631296.24513153,1550923562.7595398
214,DFI,0.0042263459810053345,3301392.97170586,781145932.3357495
381,CORE,0.0038022556282446564,380109.12632531,99969376.9934113
391,MRPH,0.0037452511826022387,355741.565958,94984701.58971478
367,SUKU,0.0035677395256284664,383417.68961138,107467960.27488582
206,CCXX,0.0035656117561684137,6532081.840124,1831966654.4804468
207,HBTC,0.003508436738570793,6378435.0720191,1818027670.8131378
205,CTC,0.0032320494050465417,7047268.5407794,2180433420.9049377
272,SOLO,0.003158372246705832,603946.26786803,191220736.72536328
243,ZLW,0.002882498302729143,874255.99440208,303298008.3888814
332,HXRO,0.0028054352061860238,388275.58529236,138401195.09308463
402,VID,0.0026116450319156087,241649.32371933,92527629.43135624
492,ZNN,0.002513853506616326,154598.63832565,61498666.457196005
358,SURE,0.00238907485880086,279076.60124267,116813669.61550377
217,XYM,0.002375510841732533,1699186.22783639,715292979.5079871
233,FIDA,0.0023541046599894195,827282.55157341,351421313.43350226
376,DIVI,0.00228772162000106,237142.30549154,103658724.65349615
348,CVN,0.002081376693291371,257407.42745806,123671716.07509954
223,ARRR,0.0020477922268508915,1034998.91436367,505421839.5756381
411,aEth,0.0019991763059350087,177249.85994551,88661444.92574444
111,CHSB,0.0019052199132230728,1365615.63201833,716775854.87132
216,LUSD,0.001853222736943355,1346700.51600363,726680333.2150099
303,DVPN,0.0018430285036884163,300075.08735899,162816303.03517047
456,GNY,0.0018050297062683083,129485.75617757,71736080.42455265
67,REV,0.0015863918654762685,2992446.9426437,1886322672.075291
201,HEX,0.0015512942682229926,114600321.49387309,73874005623.15475
488,VBIT,0.0015239447504655724,95501.69071605,62667423.269035034
472,NSBT,0.0015050329494168367,102758.81650404,68276788.58715786
401,RDD,0.0013460125730284898,124700.93628585,92644703.90887691
327,PAC,0.0012133228588005532,170073.156293,140171393.83752164
209,TTT,0.0011869704053909063,1512939.24683636,1274622551.6364934
347,WOZX,0.0008966523360412329,113012.25148546,126037982.5523179
52,LEO,0.0008481814408476499,2495814.70873604,2942548125.3654757
359,BLCT,0.0008233245991693216,94977.00104171,115357905.17802495
408,RBTC,0.00075214354465414,67583.37736622,89854360.70889504
439,DMCH,0.0005714679583325616,45499.31612812,79618315.36605944
357,XNC,0.0005335719233639203,62851.07645834,117793072.88527007
208,EGR,0.0005210956846935349,682760.47969701,1310240133.918117
280,C20,0.0002896989791296458,53337.71362142,184114261.5747719
466,VRSC,0.00020688040238426203,14363.04399707,69426798.43783326
274,SAPP,0.00020603288053292263,38494.92819406,186838761.3398861
241,BEST,0.00018676118905904245,59210.2144975,317037039.632369
211,YOUC,0.000182060266224881,159618.69263906,876735467.5945538
237,HEDG,0.00010787862190806449,35390.81023849,328061386.14423984
213,INO,2.779117568929016e-06,2224.7943783,800539855.9505223
212,NXM,2.651832150802767e-07,222.28003733,838213071.9046868
218,vBNB,0.0,0,711984883.0735176
273,vBTC,0.0,0,189019784.5421774
302,vXVS,0.0,0,162875613.14645535
337,vETH,0.0,0,135665076.78235316
382,vUSDC,0.0,0,99330689.69288772
